chr	cpg	count_c	total_coverage
3	7201604	0	8
7	12925740	0	19
1	1485671	0	5
1	1721010	0	2
9	3901862	0	1
88	34565	0	3
9	7850559	0	11
5	8381820	0	14
5	10032353	0	9
7	1524967	0	18
8	1808081	0	15
7	11305138	0	9
2	18715269	0	1
78	69321	0	1
10	3866059	0	10
4	5621464	0	7
7	12329548	0	3
6	1026723	0	15
1	14297412	0	10
2	16523588	0	3
1	15771544	0	8
3	1014453	0	19
6	344630	0	13
2	12391775	0	16
10	3442678	0	10
7	7488324	1	14
2	8288129	0	8
1	15889130	0	14
7	13424217	0	4
102	19337	0	1
10	6679263	0	9
2	13107550	0	3
6	4319670	0	15
10	8319584	0	15
4	8004865	0	1
3	8715590	0	3
5	12261901	0	8
4	5436360	0	7
1	12678308	0	6
9	1367708	0	10
8	4305763	0	8
9	9489575	0	3
9	1912055	0	14
8	5925868	0	8
10	5247841	0	13
4	7786129	0	1
8	8883928	0	20
4	1878680	0	13
1	3469209	0	10
4	11280340	0	15
5	11433820	0	7
2	16918644	0	15
1	15523285	0	9
2	6337232	0	9
1	4639494	0	12
9	3024117	0	10
2	7933309	1	10
8	2618608	0	6
3	320111	0	7
4	3041768	0	10
1	3888650	0	8
34	196749	0	1
7	9982925	0	11
10	1422403	0	12
10	319640	0	13
1	11071412	0	6
1	13736547	0	10
2	1686922	0	1
8	10641201	0	63
2	4216094	0	7
6	7375696	0	20
4	1238085	0	8
40	116219	0	15
40	81864	0	23
40	16022	0	5
3	12553727	0	2
3	916372	1	12
2	743065	0	9
9	3140571	0	2
9	7891662	0	6
5	10246080	0	11
1	10838387	0	2
2	18947198	0	11
1	9334314	0	1
5	11851074	1	15
10	7481126	0	17
4	869840	0	9
9	7446492	0	9
2	18082335	0	16
1	2225282	0	14
8	2247546	0	12
10	7122002	5	7
8	3620657	0	11
1	13659794	0	11
2	9699667	0	13
3	8187290	0	6
3	9477869	0	32
6	6166669	0	5
2	18760885	0	9
2	16128281	0	4
7	606272	0	14
2	8527821	0	4
1	3709773	0	10
28	56100	0	3
1	15003161	0	3
10	7573772	0	1
4	9328807	0	8
3	13624839	0	9
8	2561602	0	12
59	69728	0	3
9	3280420	0	15
4	6117436	0	8
2	4908981	0	5
2	2332165	0	9
4	4046849	0	14
2	16776828	0	15
1	4916273	0	3
3	1407485	1	6
1	18199589	0	17
1	12702998	0	11
7	6503787	0	10
4	2069331	0	8
3	1513239	0	15
6	9810372	0	13
10	7116778	0	7
1	1960876	0	15
6	8473663	0	6
1	1224428	0	7
9	3444299	0	7
8	3406081	0	9
10	7086703	0	1
5	9636778	0	5
2	5022266	0	1
4	2217487	0	6
4	10322622	0	9
2	16420923	0	5
2	379740	0	1
5	4908179	0	9
285	2517	0	5
4	7247586	0	1
6	9354456	0	10
4	3272919	0	9
7	411042	0	10
8	8430726	0	9
33	7924	0	1
20	90422	0	7
2	16426537	0	11
1	175766	0	1
7	7053245	0	1
4	4439313	0	11
1	2087352	0	12
3	129111	0	14
2	11385413	0	1
2	18680040	0	2
1	14053203	12	12
10	9548508	0	12
5	6174676	0	5
10	9142196	0	8
8	721414	0	11
1	16379727	0	10
4	3372727	0	16
4	836479	0	8
5	11495451	0	12
7	8240624	0	3
4	1015132	0	5
1	13485244	0	10
1	8249050	0	2
9	925021	0	10
3	5494116	0	6
1	10544151	0	3
5	6451995	0	13
1	6315529	1	19
6	10116481	0	12
1	12224100	0	3
2	10368699	0	43
8	7127195	0	15
1	3855302	0	3
2	5073153	0	8
3	5696927	0	3
9	3966490	1	13
3	4472823	0	14
6	6978794	0	10
1	16519911	0	15
2	5836610	0	6
1	5976280	0	3
1	11518938	0	9
1	7964840	0	6
3	11664052	0	14
3	5207962	0	11
7	13577506	0	9
2	17145528	0	13
2	16587374	0	3
5	9255002	0	18
8	1772245	0	12
1	1979016	0	11
2	5230233	0	5
1	14106861	0	5
3	1625266	0	12
4	10460441	0	13
2	73326	0	10
9	1245764	0	1
7	7667569	0	12
1	8680197	0	2
5	1028408	0	1
3	9817321	0	1
10	9540112	0	11
173	20591	1	72
6	5808078	0	12
12	203550	0	8
10	6502855	12	15
8	2395064	0	10
3	407357	0	16
9	4372033	0	3
6	6581869	0	9
2	17136938	0	10
1	17604789	0	8
1	18884120	0	14
2	12281020	4	4
8	6469709	0	9
9	300445	0	2
7	3883339	0	14
8	7209323	0	10
11	1432828	0	22
10	1237121	0	12
6	5189270	0	21
9	4567835	0	22
9	7864320	0	9
10	4280297	0	1
7	9503558	1	36
5	4116684	0	6
5	3080583	0	13
2	9028549	0	5
50	86520	0	3
4	4070021	0	13
6	4796589	0	6
3	12820207	0	5
51	87061	0	5
8	7477445	0	6
9	3820545	0	3
13	440889	0	6
9	1798761	0	9
6	9298150	0	3
3	6958989	0	8
3	1953440	0	8
2	16157451	0	5
6	4923424	0	8
10	7951809	0	10
2	9088127	0	6
5	2676768	0	12
3	13834745	0	7
5	12494453	0	2
9	4720351	0	17
9	2760819	0	10
1	12974464	0	3
2	17236390	0	13
3	3393841	1	2
1	6717073	0	15
7	5861193	0	8
3	13135763	15	16
5	5318712	0	8
7	6496402	0	5
6	95159	0	10
3	6272223	0	2
7	2953830	0	13
9	2491216	0	17
2	5813401	0	2
9	8555480	0	6
10	8593935	0	10
4	5074708	0	9
1	6793364	0	11
7	7704958	0	14
4	12311756	0	4
7	13215601	0	8
4	9300083	0	10
1	3405684	0	15
6	7345344	0	7
2	15205728	0	7
4	5361368	0	2
3	8264205	0	12
8	5109983	0	17
7	4549316	0	11
2	2945419	0	11
6	8878735	0	13
5	471707	1	16
6	8656364	0	8
6	1146723	0	16
3	5141848	0	10
9	4383965	0	2
2	16465108	0	12
100	56194	0	1
10	8267426	0	5
9	2748143	0	15
7	5689821	0	5
7	2490212	0	6
4	5190753	0	16
2	974679	0	3
6	4667287	0	5
3	11227117	0	4
6	671264	0	3
10	5208909	0	14
10	8769550	0	13
7	5354130	0	6
2	3438294	0	10
30	189903	0	5
9	4875241	0	7
10	7456811	0	6
5	6103110	0	3
6	5949955	0	6
1	13006254	0	3
4	5537716	0	3
7	4474893	0	11
15	41243	0	6
1	2795718	0	6
10	332464	0	9
2	11917477	0	9
58	27147	0	13
38	83351	0	4
1	8088423	0	9
4	3373075	0	11
26	6768	0	2
1	4178672	0	12
1	10371713	0	8
2	2999999	0	10
1	14308730	0	8
10	1738597	0	1
9	7366142	0	3
7	9229676	0	17
4	781449	0	8
7	8119932	0	16
6	977772	1	16
10	7238400	0	7
28	110078	0	10
7	10036894	0	11
1	6695085	0	7
4	4874870	0	24
3	12762642	0	7
8	5615839	0	11
3	1769015	0	4
2	5549987	1	9
1	12482274	0	2
5	6207844	0	15
2	4933266	0	6
6	5397219	0	4
4	10143440	0	13
7	2243356	0	5
10	414561	0	15
7	7301846	0	2
8	8365096	0	4
2	11567562	0	8
6	9980399	0	7
4	2994852	0	12
8	1792295	0	6
4	980020	0	1
3	978770	0	1
6	5842073	0	10
7	6845847	0	7
9	5500820	0	1
3	13100770	0	2
3	6894923	0	16
1	5879960	0	10
85	87139	0	21
1	13459422	0	3
2	11409220	0	11
3	1713023	0	3
4	2293408	0	17
6	7654846	0	9
1	7225602	0	10
8	9114760	0	12
219	22494	0	14
3	12455926	0	14
5	12031081	0	11
10	2220295	12	14
2	18953537	0	14
5	4524992	0	7
6	8344138	0	6
2	2524143	0	14
3	3356723	1	17
232	29545	0	12
2	15343572	0	16
2	2881542	0	12
2	18182120	0	8
2	18495269	0	12
8	6167180	0	11
7	6974629	0	10
4	13046212	0	7
2	8891194	0	16
2	6258902	0	1
1	12731119	0	2
39	117567	0	14
8	4861399	0	13
3	2984560	0	13
8	7966421	0	14
8	10895405	0	1
5	11148273	0	2
91	73317	0	3
1	17052630	0	5
2	8285936	0	3
9	3328253	0	5
1	12796316	0	7
1	1926354	16	16
13	566231	0	2
7	1142702	0	2
4	11926761	0	14
7	5627682	0	9
4	12323206	1	12
6	3706927	0	7
7	3525568	0	11
10	4770826	0	2
9	1553136	0	16
8	6453097	0	12
6	6224266	0	15
8	579783	0	9
8	6689720	0	5
5	6493124	0	6
1	9974847	0	14
2	7992025	0	6
1	15445954	0	10
6	3270014	0	16
2	3888663	0	6
4	11017802	0	12
5	8046264	0	13
8	1314021	0	1
3	5792117	0	13
8	6403767	0	12
2	4375601	0	7
19	118265	0	16
8	535586	0	5
2	11031383	0	3
8	8097706	0	9
2	14098396	0	1
5	7556685	0	14
2	2643260	0	5
2	12760505	0	10
1	13590864	0	1
38	57402	0	8
5	4469053	0	22
8	2495748	0	5
5	7884687	0	12
2	645587	0	12
180	43240	0	7
7	6218619	0	11
263	22036	1	60
1	5812091	0	8
1	17977351	0	10
7	12022954	0	7
3	13879717	0	9
4	568228	0	19
4	3911530	0	13
21	71553	0	3
1	6258677	0	7
9	3200434	0	2
3	8160993	0	12
33	21602	0	1
4	1401875	0	2
3	9857235	0	15
7	6480716	0	1
4	563537	1	11
6	3714053	0	3
25	227105	0	7
8	1212273	0	7
5	8320680	0	8
10	6885059	0	7
3	4218380	0	16
10	1346978	0	7
8	4170048	0	4
6	563276	0	10
4	5014498	0	13
2	6752771	0	1
6	1893556	1	16
5	1030390	0	5
5	8308164	0	14
10	5754270	0	4
130	10828	0	16
1	6831163	0	2
10	8233827	0	2
8	6892805	0	9
8	8265085	0	4
3	2250140	0	11
3	1767109	0	13
5	7168045	0	7
1	1362174	0	10
4	5347867	0	7
10	1308628	1	16
2	12420360	0	7
7	7575080	0	10
10	3965188	0	12
2	6008359	0	1
4	3091883	0	14
2	2000380	0	13
19	113249	0	10
8	6527641	0	11
2	16382463	0	7
3	9635601	0	17
1	2623128	0	13
7	12490060	7	7
122	61032	0	18
2	9247113	0	2
1	9019175	0	2
7	12526246	0	7
9	10251458	0	3
8	5181721	0	5
6	2942515	0	1
1	1335888	0	12
1	3174815	0	14
7	10398725	0	10
8	3646113	0	5
48	89075	0	2
9	564051	0	13
267	18536	0	4
3	1916192	0	6
7	1185866	0	4
7	5109713	0	2
5	11410670	0	15
1	1448315	0	3
4	6485582	0	7
2	13273846	0	15
8	9093626	0	10
33	76662	0	4
8	5761722	1	16
7	206820	0	1
8	7446396	0	13
5	11728854	0	9
8	8993246	0	14
1	13436434	0	10
8	3598302	0	16
10	916137	0	6
4	12245012	0	14
2	12496991	0	12
9	10215866	0	7
3	5048447	0	12
25	130739	0	11
5	12321868	0	10
6	8715259	0	8
6	6396243	0	8
9	7032307	0	6
2	10234229	0	9
10	2340542	0	12
1	12657791	0	17
1	11968578	0	8
5	5751880	0	12
1	16651759	0	12
7	7042331	0	1
4	4669118	0	2
6	5589844	0	12
8	2831868	1	17
8	1700636	0	11
2	1375396	0	14
1	4842648	0	1
18	212124	0	7
3	13061252	0	17
3	4017823	0	7
9	9503828	0	2
2	5901285	0	16
7	9493972	0	3
3	11765247	0	5
4	5767974	0	6
2	14947855	0	6
6	7051376	0	12
10	9461814	0	5
9	1398865	0	8
7	1101701	0	18
10	3561278	0	17
100	17517	0	12
1	12765259	0	7
3	875547	0	9
2	9953942	0	6
2	11716279	0	13
3	4278609	0	8
7	7339911	0	4
2	1206953	0	6
2	13657794	1	3
7	7064504	0	3
2	7627278	0	3
6	3643962	0	13
2	9638120	0	14
7	5857678	0	13
9	456697	0	15
6	9243967	0	15
2	14708391	0	14
1	16059411	0	4
6	5729303	0	10
10	2016566	0	16
1	10127598	0	7
6	4604738	0	8
1	5523744	0	4
3	5893581	0	12
8	8734569	0	11
1	13713386	0	9
22	166739	0	3
10	1669096	0	8
7	1681758	0	6
98	22392	0	1
20	14993	0	2
25	171687	0	29
6	7104984	0	11
5	9477630	0	6
2	8409071	0	9
1	2116688	0	14
2	4869194	0	13
5	5453595	0	5
7	3424698	1	2
7	1032430	1	7
6	2619329	0	17
10	7292191	0	1
3	10162405	0	9
7	10050827	0	3
2	5032973	1	10
10	7409921	0	9
9	5314479	0	7
10	6652017	0	6
2	15779226	0	10
9	8891394	0	3
1	17432623	0	2
3	5035790	0	13
5	7345781	0	7
2	11660561	0	9
2	3332698	0	9
1	17654761	0	20
7	5964329	0	8
2	962856	0	17
6	9370032	0	5
1	6822826	0	8
5	12293630	0	10
4	7497073	0	1
2	15991921	0	12
3	438906	0	14
4	11179905	0	17
166	12516	0	9
17	39289	0	14
3	7562783	0	11
4	3902945	0	24
7	12202061	0	19
3	644085	1	17
7	2225799	0	9
8	8717601	0	2
207	4091	0	8
3	9405027	0	22
6	3913838	0	14
10	2322691	0	11
7	13473857	1	13
4	2824108	0	9
5	3485965	0	4
1	16214435	0	14
10	9584168	0	3
6	4093025	0	11
6	7596044	0	4
7	8114349	0	7
8	5221367	0	12
6	6973692	0	15
3	7103054	0	13
1	11398555	0	15
1	14164449	0	9
3	3579456	0	4
2	16220505	0	4
5	10540422	0	4
8	1966704	0	9
1	3658556	0	6
9	6866936	0	2
8	338252	0	8
8	8712891	0	7
8	8992232	0	15
8	4446968	0	11
1	18850523	0	20
46	28255	0	7
2	5952685	0	8
4	11196996	0	9
3	5838421	0	8
2	1649672	0	11
11	1319741	0	14
8	322400	0	13
9	5674395	1	14
147	58431	0	6
2	16654468	0	5
1	2903074	0	8
6	3157067	0	9
1	2871524	0	4
172	21844	0	5
2	4590408	0	8
3	2335602	0	12
7	8028315	0	15
3	4760778	0	1
5	11235421	0	3
10	9331859	0	5
4	3007292	0	10
1	6471627	0	11
5	6055947	0	4
6	1381929	0	15
5	1934258	0	1
7	7784204	0	12
8	182924	0	9
5	2724235	0	13
1	14362621	0	11
4	10604400	0	13
1	15029188	0	7
5	9067381	0	5
4	2642116	0	1
3	5252232	0	13
10	8331929	0	6
7	10310663	0	2
3	12735609	0	7
3	12820150	0	7
9	1280026	0	3
6	4842488	1	9
3	7741637	0	5
4	9834198	0	3
3	1425797	0	6
2	14679269	0	14
3	7266470	0	14
10	2450073	0	11
15	49285	0	5
7	8289852	0	8
8	6643614	0	16
5	2122068	0	12
8	3205181	1	17
5	11002369	0	2
19	165140	0	6
1	8209899	0	1
3	5069655	0	12
8	6504077	0	9
10	6781443	0	3
4	3711931	0	7
5	11413695	0	15
6	5118448	0	9
5	9010858	0	24
10	9560026	0	1
3	5239908	0	3
9	4096400	0	15
4	7924358	1	4
3	4334286	0	10
7	7448344	0	14
6	2895027	0	13
8	6231460	0	7
2	17796744	0	13
8	5947586	0	12
7	12632483	0	19
2	13779302	0	7
10	9516591	5	5
1	1859300	0	5
1	9910328	0	5
2	7413047	0	2
1	13743078	0	12
7	11020542	0	1
2	11091327	0	13
8	7479191	0	7
7	1048457	0	5
75	25612	0	7
9	739495	0	2
2	16088590	0	8
5	793988	0	16
2	15370097	0	14
6	10179568	0	11
7	11224821	0	13
4	8546826	0	20
6	9604187	0	11
3	5025496	0	5
8	10092639	0	4
4	5421405	0	11
138	18681	0	1
1	17395741	0	10
27	223018	0	30
4	2524864	0	8
2	18485897	0	22
1	9939226	0	1
94	92997	0	6
1	2306344	16	18
5	6067922	0	1
1	1428794	0	11
7	1443194	0	8
9	219091	0	11
2	425604	0	9
8	4903903	1	9
3	13841929	0	17
1	13177397	0	6
5	8753884	0	12
212	12384	0	3
8	6855778	0	8
5	12452403	0	7
4	1196149	0	13
9	5965377	0	4
49	70387	0	2
3	8122441	0	15
4	12853661	0	5
2	12584640	0	5
1	16207348	0	13
2	14400379	0	13
4	5308523	0	8
5	6074762	0	10
10	7395948	0	7
5	6809871	0	10
6	8078257	0	1
2	18483684	0	9
2	12960391	1	18
7	10068056	0	11
43	109677	0	7
4	10884975	0	12
7	13249397	0	2
1	2811720	0	3
5	10382408	0	7
6	7022978	0	12
2	7107048	0	15
8	791828	17	17
11	245097	0	1
4	599175	0	14
3	4367379	0	7
3	204095	0	8
6	405142	0	21
4	6341358	0	1
5	9404251	0	11
8	3764676	0	8
2	15250513	0	4
1	8231608	0	7
6	9696490	0	7
6	4656135	0	12
6	9058946	0	13
1	17599947	0	1
5	1820614	0	16
1	17065636	0	3
1	4619251	0	9
10	7506292	0	10
2	13169003	0	1
10	9051874	0	16
173	16557	0	33
1	1196225	0	10
8	9126856	0	17
8	10131025	0	4
31	55481	0	2
4	836469	0	8
5	10519765	0	10
1	14604013	0	8
155	22486	0	19
10	6761329	0	1
3	1899475	0	9
9	5220773	0	6
1	6816680	0	6
6	2109260	0	5
11	1353185	0	2
5	9215845	0	10
2	16978054	0	10
9	481832	0	5
8	1009603	0	16
1	17453920	0	13
5	11474780	0	4
3	9254423	0	12
5	7918709	0	1
5	9176872	0	3
5	8517543	1	21
7	1932333	0	10
2	18981922	0	10
2	18994227	0	8
5	8653522	0	8
2	17923560	0	11
8	3442912	0	4
8	3544660	0	10
2	17550992	0	11
9	1736610	0	15
5	7513372	0	7
3	7448405	0	9
14	69844	0	2
2	16030716	0	16
10	3684065	0	3
1	12279422	0	6
5	5731210	0	6
8	2280985	0	6
7	4362264	0	18
5	10245582	0	18
10	2022578	0	13
2	12030207	0	2
5	9056973	0	8
41	147579	0	2
9	4775090	0	20
10	6321666	1	9
2	6970346	0	15
1	6782382	0	12
5	7698055	0	5
6	4612226	0	13
3	5152736	0	13
3	6539465	0	13
6	4146206	0	12
3	2465329	0	5
7	5754403	0	6
2	18357978	0	9
1	4506516	0	9
8	3562379	0	3
6	3109435	0	7
8	7760013	0	2
3	2581318	0	14
3	841809	0	12
9	2466633	0	12
5	4108140	0	6
7	10280813	0	11
9	3358730	0	4
4	4361031	0	15
3	7733689	0	6
1	1323012	0	1
2	12870522	0	6
1	6545272	0	17
1	5411322	0	1
1	702033	0	15
1	8281239	0	22
8	598932	10	10
1	16022174	0	14
2	11090654	0	16
7	5086001	0	11
8	4445153	0	8
32	41856	0	1
2	1151618	0	12
1	13779834	0	13
3	2916188	0	12
41	82738	0	15
2	1208144	0	8
1	13209127	0	6
2	5546136	0	5
2	7606250	0	13
1	2476150	0	4
9	5720924	0	7
3	6995703	0	17
9	445548	0	8
4	103854	0	16
6	1931313	0	16
2	15889092	0	10
1	5297130	0	7
1	17919771	0	6
5	1375300	0	1
1	4774112	0	1
35	88361	0	2
9	4134552	0	1
2	15295766	0	2
5	10357721	0	3
1	18658560	0	2
7	9759783	0	7
10	9396945	0	13
6	7330398	0	6
8	7734266	0	10
5	9275522	0	5
4	4007087	0	16
2	8205379	0	1
3	13383036	0	2
1	3500698	0	3
6	3515486	0	4
3	5668336	0	12
4	4020313	0	16
3	453954	0	12
12	99193	0	11
10	6161340	0	3
3	4203089	0	5
6	8858870	0	8
8	2503804	0	12
1	12492414	0	7
1	11080618	0	9
6	3791293	0	5
7	9997751	0	13
8	11065275	0	18
1	10738445	0	4
2	15776568	0	9
8	8059740	0	19
1	18030114	1	5
6	10073080	0	14
3	13023616	0	13
3	12278257	0	19
3	4485695	0	5
2	9064591	0	9
4	12011068	0	13
1	16261307	0	4
7	7788460	0	14
1	18875271	1	14
5	12116786	0	12
10	8366802	0	15
6	7968508	0	8
4	4199909	0	5
10	8511169	1	8
3	10726432	0	12
1	12187092	0	14
4	113568	0	12
5	2856910	0	5
8	8919939	0	14
5	9685057	0	12
7	7142320	0	18
2	15750854	0	16
7	8603556	0	5
9	8839898	0	5
3	13098704	0	14
52	34234	0	4
3	2156460	0	5
6	1213504	1	11
5	12265124	0	8
6	6578303	0	10
3	8186413	0	8
5	6916088	0	10
9	2846919	0	7
4	325648	0	7
7	3310432	0	1
1	7412459	0	3
1	1674764	0	18
1	6526554	0	11
7	3015755	0	20
2	4941192	0	10
7	13341826	0	10
2	1613932	0	1
3	8360736	0	14
2	12594712	0	16
2	10990026	0	8
4	8450209	0	14
7	5624585	0	1
7	887050	0	20
2	612645	0	6
2	9021381	0	14
1	4687714	0	14
1	7355071	0	15
4	1113701	0	9
2	1370936	0	8
9	9082643	0	7
94	2167	0	8
8	5296895	0	3
1	6233145	0	15
1	18835432	0	15
36	64510	1	1
6	10040052	0	8
7	4617764	0	13
155	23468	0	10
1	17550647	0	6
4	7325239	0	5
4	1222467	0	11
6	306322	0	4
3	3516461	0	12
6	1146193	0	14
10	3186870	0	17
4	9084593	0	4
8	9374169	0	10
5	2883429	3	6
5	10062663	0	7
2	16890286	0	6
3	13859369	0	7
9	2701753	0	9
9	374833	0	11
4	9689275	0	16
1	15773085	0	5
2	1328864	0	8
7	1536013	1	12
6	1408775	0	6
3	11496086	0	4
2	13466764	0	1
141	34859	0	3
5	2691472	0	15
4	4737202	0	10
3	945168	0	2
5	5840551	0	5
4	10638470	0	4
2	1693439	0	21
148	64500	0	1
5	2855269	0	1
4	827852	0	15
6	2792080	0	12
3	6784013	0	3
6	8806866	0	10
7	4288122	0	1
23	192757	0	9
5	4936471	0	10
7	1841770	0	11
7	12074382	0	11
8	4114148	0	8
5	9207030	0	13
5	8392528	0	10
4	12858129	0	22
5	4598291	0	19
8	3106922	0	8
5	11616752	0	15
1	5359708	0	7
2	6648434	0	2
7	9419768	0	5
3	3001457	0	2
9	8817852	0	5
1	16806440	0	5
1	6411738	0	11
4	5737884	0	22
9	9643923	1	9
2	14673788	1	12
7	8127230	0	11
9	6907367	0	1
3	9123258	0	4
4	10374793	0	11
2	10822249	0	8
1	12821651	0	10
5	3045108	0	15
3	4749568	0	5
8	5947831	0	5
8	5635152	0	6
2	10234283	0	8
7	1055770	0	16
2	7442046	0	15
5	21362	0	15
8	1206851	0	9
9	6047553	0	3
2	16602678	0	2
6	3009024	0	15
10	7734358	0	22
3	5738745	0	3
2	12126424	0	7
4	12205183	0	2
7	6844452	0	7
10	126673	1	11
2	15011026	0	4
5	7056077	0	12
39	163646	0	6
3	178845	0	8
2	5140239	0	13
3	791704	0	14
1	7702882	0	14
6	7284746	0	16
8	10908471	0	1
10	1425452	0	17
10	1475079	0	11
8	7762538	1	10
3	10979002	0	15
5	1326813	0	5
2	15843805	0	14
3	5942994	0	11
10	7929662	0	6
4	1441350	0	8
1	6036802	0	12
79	14718	0	2
7	2577444	0	8
6	766243	0	15
2	8832824	0	18
10	6669630	0	7
8	3239682	0	14
299	3878	10	2604
12	102917	0	1
7	11246696	0	14
10	972947	0	6
4	670211	0	3
2	1794286	0	8
2	286409	0	14
2	16372110	0	8
10	885703	0	12
1	2489564	1	13
2	19055829	1	29
9	1456655	0	13
10	6492347	0	9
7	7297262	0	5
37	150555	0	16
2	1069950	0	3
10	879460	0	3
1	13890539	0	4
6	842263	0	9
5	4455820	0	7
6	10356684	0	11
4	10207841	0	11
7	13209812	0	6
5	10726160	0	4
1	8770535	0	7
2	4422751	0	15
4	844061	0	6
4	2399144	0	17
5	4618712	0	3
9	2288638	0	20
3	3061691	0	12
6	6042419	0	7
4	2422067	0	13
4	3670385	0	7
3	9849562	0	3
32	166461	0	3
14	341174	0	13
7	12737860	0	6
9	8867362	2	22
5	391152	0	4
1	1621198	0	15
8	125669	0	13
21	55731	0	2
1	12765562	0	10
6	957808	0	18
2	14216083	0	12
112	62712	0	2
6	1265764	0	12
4	1087063	0	12
2	18919983	0	3
3	10491351	0	8
2	848670	0	9
9	3969646	1	10
68	105951	0	8
2	13277674	0	16
4	3239766	0	11
1	13076961	0	6
5	7827948	0	14
6	6276140	0	37
7	11753766	0	14
4	6013362	0	11
7	998461	0	10
4	11680577	0	15
10	1729835	0	3
10	9477483	0	19
8	4441653	0	4
1	12445025	0	11
7	11685511	0	6
3	12383957	0	13
9	9748285	0	7
2	17651372	0	15
7	8244795	0	16
6	7635713	0	13
3	5506658	0	3
1	12142819	0	3
1	1027319	0	12
7	9808386	0	23
3	2099249	0	6
5	11880181	0	6
4	7403991	0	12
3	8296037	0	17
4	11592809	0	9
8	1079503	0	18
1	11612635	0	3
4	3600420	0	17
2	4649436	0	4
8	5318193	0	4
8	6941898	0	5
7	1293138	0	7
7	13123638	0	18
5	408360	0	3
10	901452	0	6
10	8026222	0	8
5	9816425	0	6
6	5869735	0	14
7	10985569	0	2
10	8284738	0	3
4	8973057	0	2
1	18184769	0	5
2	9409730	0	27
9	3743889	0	13
90	44886	0	1
10	755688	0	6
1	13167659	0	12
6	8773131	0	3
3	2318996	0	4
2	9723165	0	15
2	15612229	0	7
3	6630794	0	13
5	9586427	0	10
5	9065279	0	7
8	3565164	0	2
2	6481578	0	6
2	17005132	0	18
5	12256359	0	3
2	98307	0	13
1	14223425	0	2
3	1173746	0	5
9	1586247	0	21
2	14025608	0	1
21	130518	0	11
6	10302101	0	6
10	6038552	0	22
5	7258428	0	7
4	11890830	0	5
2	176945	0	14
1	19043032	0	13
1	15486347	0	3
2	2182216	0	10
7	10793664	0	6
272	19223	0	32
8	4734785	0	8
3	11862582	0	6
4	10212676	0	11
2	11042506	0	9
10	138808	0	4
10	7661544	0	12
8	6193750	0	8
2	11514811	0	9
8	4302812	0	13
112	55644	0	6
8	117969	0	9
2	3847914	0	2
4	4083346	0	9
7	2475223	0	18
8	8263279	0	7
2	215831	0	16
11	1195325	0	9
8	117361	0	1
7	8429077	0	11
6	4060688	0	10
4	99379	0	7
3	4374326	5	6
2	14642894	0	4
7	4093044	0	9
1	7899607	0	10
9	9850763	0	5
8	1115833	0	1
5	484041	6	7
4	4628777	0	14
8	3512509	0	11
14	311559	0	5
6	1353629	0	4
3	2132988	0	20
9	1166397	0	6
2	12436089	0	6
2	4524660	0	13
9	4220931	0	2
2	13761112	0	5
7	10107039	0	6
5	10503637	0	16
10	5718037	0	4
1	16459372	0	17
6	3011996	0	14
4	10443246	0	1
2	15090520	0	9
5	10769251	0	5
7	9884912	0	7
4	2520133	0	11
5	6999878	0	4
6	476799	0	5
2	2922453	0	31
1	2713561	0	9
10	5366826	0	15
253	17930	0	4
2	8160486	0	6
1	5160917	0	4
9	10033213	0	8
10	7155030	0	3
4	11032190	0	11
2	16201979	0	12
1	4672932	0	8
1	698764	0	15
6	4046483	0	2
10	236987	0	7
4	8356679	0	15
1	2737388	0	5
3	7210806	0	9
13	183087	0	1
5	10624675	1	6
4	10650913	0	7
7	3624875	1	19
6	413695	0	5
3	248834	0	18
1	8898407	0	12
2	13853945	0	7
2	15847833	0	4
3	9764655	0	14
1	8600537	0	3
1	3072527	0	8
9	3087405	0	16
3	3282992	0	6
7	1449774	0	9
7	7940033	0	7
10	6513876	0	3
8	3110999	0	11
10	4343929	0	8
1	9207991	0	14
10	4130637	0	17
4	12300465	0	7
8	7175827	0	15
1	10020317	0	8
5	10844101	0	18
4	2285222	0	6
10	2376727	0	15
3	2898183	0	9
2	18991132	0	14
4	1176436	0	7
3	1472428	0	16
2	8210210	0	11
6	649090	0	4
2	12519233	0	14
10	6286373	0	18
5	6534540	0	5
1	10422627	0	8
1	13522950	0	11
9	2775685	0	4
10	2447404	0	7
3	2518940	0	21
2	13918425	0	8
5	11018182	0	7
6	8571960	0	2
1	13175120	0	6
2	8464177	0	9
4	10312863	0	8
10	5475173	0	1
8	3340146	0	14
1	16686066	0	14
16	216007	0	12
3	2495593	0	11
5	6887804	0	4
4	4875987	0	3
2	11687846	1	13
1	14545730	0	10
7	11135122	0	20
3	12492437	0	4
1	5666266	0	8
7	1490563	0	1
3	1050830	0	6
2	13562594	0	6
5	8982856	2	4
1	472336	0	8
1	12607456	0	5
8	1421930	0	11
7	1144507	0	13
6	9802192	0	2
9	2496540	0	7
49	1695	0	5
8	8051839	0	3
2	17140429	0	8
6	8656720	0	9
29	169063	0	2
6	342190	0	16
186	35432	0	3
1	1821727	0	9
4	2209581	0	6
5	182984	0	5
3	7216025	0	14
6	3905830	0	7
8	3535981	0	10
5	10712162	0	4
5	3805902	0	11
1	14482056	0	8
20	60698	0	6
3	11103454	0	10
5	6871745	0	12
3	2380023	0	14
9	7457545	0	7
10	4124728	0	7
1	1789815	0	17
3	1235079	0	6
4	9992656	0	15
2	16919629	0	9
9	166350	0	5
