chr	cpg	count_c	total_coverage
5	8123658	0	4
1	8855983	0	3
6	8926160	0	5
4	4704342	0	13
8	2363702	0	3
8	3257482	0	4
7	5739856	0	5
5	7358476	0	10
8	1031719	0	1
117	62294	0	2
4	420394	0	1
6	1214366	0	2
2	12502003	0	5
2	11418971	0	12
10	3665294	0	16
9	190477	0	6
7	5960028	0	25
7	8559895	0	5
7	1071268	0	3
8	114007	0	9
1	3863898	0	1
4	12531531	0	8
3	9094904	0	3
3	2174268	0	2
1	16986610	1	17
6	9051135	0	15
5	3615929	0	8
4	11450617	0	2
10	9364207	0	24
2	8998249	0	2
36	53170	0	3
8	9240203	0	2
1	11166725	0	2
7	10860357	0	4
126	6256	0	2
8	5489179	0	7
9	6059739	0	1
2	12197879	0	3
10	1595230	0	21
1	4423568	0	19
8	3402298	0	4
10	6861739	0	7
9	6228611	0	8
3	2794577	0	13
79	66792	0	4
7	7769462	0	5
7	13537482	0	8
1	8912145	0	2
6	1586343	0	19
4	10806416	0	11
5	4800816	0	1
1	12160440	0	15
3	6783562	0	1
4	3538803	0	10
6	1588253	0	5
23	170628	0	1
1	11492090	0	5
1	4932559	0	1
4	2350907	0	7
1	11795231	0	7
7	8319623	0	7
8	5504790	0	9
7	11152540	0	20
1	1197882	0	10
2	16978370	0	3
10	2522066	0	5
6	3050889	0	5
1	14255628	0	4
2	1827773	0	17
6	5575081	0	2
19	120460	0	18
10	6455650	0	3
2	13751701	0	9
9	931989	0	2
7	10022635	0	26
3	9172826	0	10
12	58754	0	1
2	13089784	1	16
8	1989950	1	4
5	8028982	0	7
1	11488875	2	11
10	1450258	0	14
5	8390254	0	5
7	11607468	0	24
63	52403	0	6
8	1849746	0	6
1	18658786	0	2
1	1515316	0	7
6	6646741	0	18
3	3002346	0	1
1	8463958	0	8
2	2466148	0	12
2	16204685	0	1
9	6012689	0	11
2	15045978	0	11
6	2115754	0	2
2	15683490	0	25
8	10108313	0	4
1	16780786	0	4
7	2874160	0	9
247	6848	0	1
20	130927	0	8
3	7440334	0	2
1	15301641	0	12
10	40238	0	13
1	17106859	0	18
91	17325	0	15
2	13807444	0	1
3	5084721	0	11
10	6453862	0	4
2	18963964	0	4
10	219195	0	12
7	333722	0	4
268	8761	0	3
4	11467745	0	13
7	97449	0	13
5	2711168	0	8
9	1200970	0	23
2	11630721	0	9
8	6678390	0	5
5	5325863	0	13
9	2838154	0	13
5	9992457	0	18
1	1150862	0	8
2	6574081	0	3
4	11694687	1	11
3	4818897	0	6
1	1281704	0	23
1	144711	0	11
2	11373816	1	5
3	10962612	0	18
8	4301597	0	5
10	3316174	0	4
1	1621031	0	3
7	7502911	0	4
7	12750920	0	7
2	6368029	0	1
2	15439947	0	15
6	1540548	0	9
2	7875645	0	1
2	5947119	0	2
1	6341934	0	5
5	9236130	0	1
5	7132257	0	14
4	3022315	0	11
1	14698986	0	14
6	7946875	0	12
10	7552648	0	5
2	6675350	1	4
1	18761819	0	19
2	5209699	0	16
2	11295846	0	5
4	12029662	0	16
11	1350434	0	5
5	13016	0	21
6	6158295	0	3
9	1110652	0	26
78	106721	0	11
9	8949214	0	23
10	7327744	0	11
5	11388835	0	9
4	2253163	0	2
1	6945382	0	10
4	5584543	0	12
9	225583	0	13
1	4246204	0	18
6	7157075	0	5
6	1338012	0	3
4	3019626	0	16
4	10698955	0	10
7	9485484	0	1
1	14602747	0	7
2	7957543	0	3
5	6029914	0	7
1	1042441	0	12
5	3444350	0	14
2	17182186	0	14
257	19998	0	5
8	6626109	0	12
48	64807	0	2
7	2849943	0	1
6	2184496	0	12
27	179023	0	6
9	4372170	0	2
14	181494	0	1
38	89280	0	4
14	417724	0	25
2	8334347	0	12
9	2965996	0	5
7	13101266	0	15
100	13486	1	6
7	7490013	0	9
9	3958284	0	16
8	1785234	0	5
1	17623604	0	8
9	2437553	0	5
6	3164906	0	14
2	5868139	0	17
22	241776	0	9
3	3819387	0	11
3	8818092	0	15
3	3251256	0	10
9	3694733	0	1
48	18829	0	11
6	6599045	0	8
3	8909030	0	11
4	11390551	0	1
1	5277919	0	2
8	3153948	0	8
5	8985588	0	5
1	11448781	0	4
4	9702263	0	6
5	10364347	0	1
1	3781308	0	4
7	10173510	0	13
2	1846182	0	12
7	6029299	0	6
9	474428	0	2
1	6574587	0	6
301	5583	0	1
6	2383433	0	5
7	1256120	0	4
9	3194854	0	12
7	10452080	0	17
6	6058449	0	13
7	11877969	0	12
12	488969	0	5
3	9428517	0	13
9	6382961	0	15
7	8379844	0	2
6	9618596	0	11
7	8329664	0	10
7	10380175	0	6
1	14253356	0	12
9	4822384	1	17
5	7256608	0	10
10	1262844	0	6
4	3464026	0	7
7	10542188	0	1
3	2916795	0	6
19	51285	0	2
2	16581842	0	19
1	1653639	0	9
2	13754172	0	15
3	8663936	0	6
1	15564288	0	15
9	8978567	0	6
7	11999136	0	9
9	2863787	0	19
5	8799807	0	1
2	9942426	0	5
2	16641275	0	5
10	223308	0	2
2	11973015	0	7
1	6795452	0	7
8	9983522	0	2
8	6609096	0	5
2	15462688	0	6
3	11139840	0	22
9	1139652	0	19
9	926629	0	22
7	3730251	0	7
8	2496270	0	11
18	94958	0	2
1	2741737	0	9
8	543937	0	8
5	6752797	0	17
58	124565	0	6
3	9330680	0	4
6	7134126	0	8
21	183769	0	10
4	7432856	0	19
7	3556500	0	16
8	9177233	0	3
1	18897894	0	14
7	7593982	0	9
253	8179	0	11
9	3762436	0	21
2	13275497	0	13
3	473644	0	24
6	10213836	0	15
8	1404338	0	8
7	12843566	0	4
3	12978004	0	13
7	7097126	0	9
8	3082097	0	6
1	12638286	0	11
6	4139555	2	11
8	9526269	0	15
5	10547135	0	14
5	9887073	0	2
6	5152968	0	11
9	1516241	0	5
7	3732602	0	7
8	10766695	8	11
3	12149421	0	9
8	3189222	0	2
2	18258329	0	14
7	2774103	0	1
7	2047337	0	7
1	2703826	0	4
1	16940132	0	6
8	9656903	0	15
2	18283157	0	18
5	7905777	0	1
7	4101054	0	10
6	4318081	0	4
7	8092385	0	16
9	3861987	0	2
9	463684	0	6
8	367378	0	9
2	11081108	0	8
7	3909627	0	5
7	6281493	0	17
7	13537318	0	8
4	5092217	0	3
2	15012045	0	1
5	11803842	0	14
7	11073564	0	23
9	3371288	0	9
3	12796858	0	12
10	7882839	0	9
6	2596065	0	19
1	9822686	0	19
8	929335	0	11
3	13707561	1	10
3	12497484	0	13
1	5986021	0	17
7	4197737	0	3
1	1955690	0	10
2	3636533	0	18
5	6871607	0	12
2	15359129	0	20
1	11389340	0	23
2	15328990	0	6
5	9800552	10	12
1	7185141	0	14
2	11598560	0	6
10	9110152	0	2
3	5405339	0	5
58	92875	0	18
4	12322935	0	2
5	3130137	0	10
6	923400	0	11
6	833589	0	1
7	1464851	0	5
7	3340300	0	7
2	17406336	0	9
4	2657741	0	2
1	3785467	0	1
6	7252107	0	9
9	4300599	0	13
6	446861	0	3
7	9996868	0	13
2	12927070	0	9
10	4869990	0	1
2	8312788	0	5
304	4883	0	12
2	12992177	0	23
10	4980683	0	7
2	2704128	0	14
5	7554928	0	3
6	4913295	0	6
10	2244119	0	1
7	6927252	0	6
9	7109046	0	2
10	7512687	0	6
8	7632602	0	13
1	6501204	0	13
5	7966960	0	22
3	6461954	0	1
8	8731195	0	9
4	7213322	0	3
5	5160987	0	25
5	2461034	0	10
1	10878102	0	11
1	16435306	0	12
4	1365690	0	13
4	5974888	0	1
1	6026555	0	10
1	5915705	0	6
2	18451567	0	4
10	8900386	0	8
10	966726	0	9
3	5384089	0	3
20	258825	0	13
8	5866973	0	5
4	1634773	0	16
1	2274198	0	22
10	4908349	0	7
5	3259692	0	5
3	10647031	0	24
8	2593315	1	16
1	17873327	0	7
2	14577808	0	1
4	4208193	0	5
3	13633984	0	11
7	7269198	0	1
4	12202484	0	4
2	16126759	0	11
81	45935	0	13
1	15683600	0	14
11	1298837	0	1
126	38958	0	1
6	7348692	0	3
2	4656180	0	9
8	1074134	0	7
3	6675432	0	6
17	96736	0	9
2	15772537	0	16
10	7799903	0	9
5	9647470	0	5
6	6683689	0	2
9	10196224	0	15
8	2365452	0	8
8	1004137	0	15
2	731719	0	3
2	14615546	0	11
5	7544632	0	9
7	6650399	0	9
8	3950633	0	2
6	8165630	0	6
8	10454154	0	1
6	3654941	0	13
4	7919107	0	3
7	718735	0	11
5	3591749	0	7
4	9648858	1	20
10	9299733	0	6
8	1375377	0	17
4	846816	0	6
5	5775875	0	5
1	10683235	0	1
1	18953946	0	11
2	12312679	0	4
51	78837	0	6
6	606804	0	8
6	8375970	0	2
3	3285619	0	14
8	2322789	0	8
6	8385204	0	13
3	4267453	0	5
4	6736469	0	1
10	140044	0	8
53	54511	0	4
4	1701236	0	4
10	3643378	0	12
8	1422132	0	10
2	69702	0	4
2	9496091	0	14
5	2532318	2	16
1	4982472	0	3
5	11341381	0	3
4	2511610	0	8
8	7449040	0	9
2	17491041	0	9
6	1014871	0	15
3	10428492	0	4
12	567950	0	4
2	4147677	0	4
8	4849824	0	5
2	14828663	0	7
4	4776408	0	6
2	5753137	0	11
1	12409484	1	16
6	9533832	0	17
2	14342616	0	14
2	12076079	0	13
5	71795	0	6
9	9535845	0	2
1	9318178	0	1
6	9385479	0	18
20	127475	0	6
5	210058	0	20
2	3058431	0	11
4	6009654	0	10
6	2063004	0	12
7	3135371	0	2
10	3962644	0	2
2	17048148	0	9
52	91840	0	5
7	5244176	0	7
1	968501	0	4
1	1655596	0	7
142	12349	0	12
9	5659583	0	5
8	7054454	0	19
8	1645006	0	7
2	16578371	0	3
5	7873509	0	12
5	2212195	0	2
6	6501589	0	15
4	681331	0	10
10	3224936	0	10
6	4478162	0	12
4	23453	0	1
5	867235	0	2
2	816165	0	18
5	6001056	0	8
34	94915	0	1
8	10299441	0	8
3	10007712	0	2
6	7309203	0	10
9	4348966	0	8
3	1789642	0	9
5	11144049	0	8
10	4323772	0	1
10	2780687	0	4
2	16987757	0	4
1	2840584	0	17
4	9028495	0	2
9	4685021	0	18
158	31213	0	4
4	5038252	0	10
4	10331500	0	8
3	12784995	0	11
8	8648195	0	15
6	9411487	0	12
10	8729557	1	15
5	11449154	0	7
3	1236455	0	7
2	10972789	0	7
3	983437	0	10
6	6043815	0	17
8	1542773	0	4
4	12846733	0	12
8	2533108	9	9
2	5270336	0	5
4	9088565	0	4
10	5106458	1	11
1	4163786	0	4
1	13742883	0	9
5	3221601	0	10
2	2038299	0	14
1	9229237	0	1
2	7927972	0	9
5	9542430	0	9
8	7859112	0	16
1	12593095	0	18
6	5573231	0	1
5	12261752	0	5
10	9419657	0	5
40	92203	0	12
8	8191032	0	6
5	3154235	0	21
8	8893523	0	6
1	10345459	0	10
3	12571882	0	7
7	3277443	0	2
1	284975	0	1
9	4129015	0	15
9	1216299	0	10
4	241394	0	17
2	12354794	0	5
3	324100	0	2
3	2039032	0	5
4	710354	0	15
2	15820002	0	16
7	3705868	0	18
5	10543798	0	10
8	3125816	0	3
10	9601255	0	7
7	9196691	0	13
3	4584812	0	21
7	5271325	0	8
6	2929620	0	11
5	11971944	0	20
18	174085	0	9
22	236329	0	1
2	11243087	0	11
3	839425	0	21
14	440448	0	1
3	5722924	0	6
2	2880164	0	2
7	12219834	0	9
7	12364538	0	10
8	757794	0	5
7	2633158	0	9
3	8098711	0	25
9	8996217	0	15
10	2397548	0	5
2	7618112	0	5
6	2354521	0	4
2	2686827	0	6
2	8504831	0	7
2	2914206	0	11
10	3010091	0	2
7	9859960	0	6
9	2255277	0	1
2	1136230	0	5
6	1092917	0	5
5	6718683	0	14
1	4504124	0	17
2	17671348	0	5
4	10539130	0	2
8	3437001	0	4
10	5012701	0	10
8	7936711	0	15
6	6147406	0	8
6	7422060	0	2
2	12963346	0	10
3	4530757	0	2
7	10354274	0	5
2	10065252	0	25
1	8259780	0	10
7	11494433	0	21
4	1152876	0	1
2	17711526	0	10
6	1272275	0	5
10	6213213	0	3
6	7799589	0	15
8	3726505	2	11
4	2339824	0	6
9	6702596	0	2
2	14744734	0	5
9	3678776	0	8
14	369208	0	5
2	1784381	0	23
4	10273177	0	1
92	48695	0	1
4	12843551	3	4
12	54660	0	9
2	10745635	0	5
7	9518267	1	16
1	16639745	0	7
3	1845878	0	8
5	1795823	0	14
8	9453100	0	3
2	5448746	0	6
2	17617303	0	7
3	12103198	0	7
8	4621483	0	1
5	864077	0	5
5	9021090	0	4
3	8214439	0	6
187	51014	0	2
4	11628228	0	11
1	17047566	0	11
8	955434	0	11
24	130173	0	8
6	4332082	2	9
4	10189356	0	1
6	7012897	0	11
174	50939	0	1
3	4379848	0	7
1	12506370	0	10
3	8834940	1	20
6	4729642	0	9
4	5720070	0	8
1	15721125	0	6
5	6572877	0	8
3	1035195	0	14
1	5611506	0	8
2	3793113	0	4
4	12398507	0	6
10	893645	0	18
2	12821014	0	2
4	6697119	0	4
5	12215684	0	17
4	8671603	0	2
1	2741389	0	6
6	6385165	0	4
103	26903	0	31
10	9337422	0	10
7	5595288	0	19
5	2489217	0	11
1	9820620	0	7
1	16249170	0	5
37	161920	0	2
4	10782232	0	16
2	18899317	1	5
10	9603201	0	9
1	6349536	0	6
9	3484915	1	13
14	219006	0	1
9	3005543	0	17
12	386317	0	5
8	512809	0	13
10	2247999	0	12
1	18294763	0	4
9	5882497	0	2
23	226494	0	2
1	12691473	0	13
10	3701380	0	33
3	12436023	1	66
2	15744510	0	7
4	10113795	0	13
8	8009745	0	8
2	10422537	0	3
21	143574	0	1
31	151841	0	15
7	11592010	0	16
4	13168923	1	8
4	4333812	0	19
10	9636356	0	16
2	16298674	0	7
7	5236451	1	11
9	2685970	0	20
4	12457114	0	18
2	13740026	0	10
5	10637411	0	14
1	17484372	0	4
10	3560530	0	12
9	4951763	0	19
3	13085734	1	15
7	8314197	0	11
113	50718	0	1
3	12334995	0	5
4	1369594	0	14
9	1469982	0	13
7	11172752	0	18
5	9685974	0	12
4	1767242	0	2
9	3546194	0	13
6	8316314	0	8
4	11308145	0	3
8	610784	0	18
1	14702906	0	10
7	13580546	0	9
155	21193	0	9
8	4277123	0	13
4	1492876	0	9
7	10293939	0	11
1	2078469	0	26
19	168408	0	4
4	8919714	0	1
7	10580831	0	9
5	511670	9	10
7	3376523	0	13
8	2386724	1	6
83	34703	0	9
3	1621517	0	14
53	122424	0	1
9	752611	0	6
1	2245960	0	20
1	6025662	0	9
5	8911630	0	4
5	2229311	0	4
2	13357701	0	15
2	18208949	0	5
7	7119293	0	15
9	7865892	0	14
5	9652044	0	10
1	15416905	0	3
8	3757054	0	3
7	4408973	0	11
10	6013590	0	10
4	1096444	0	12
2	13338880	0	6
5	2428406	0	1
4	6344226	0	5
10	1155335	0	16
1	7929584	0	7
8	2328211	0	7
1	15373522	0	6
3	4254687	0	5
1	6407977	1	10
8	3161798	0	3
115	30743	1	16
22	198675	0	1
3	10854979	0	7
78	93381	0	1
8	8843431	0	4
4	10520916	0	2
5	9126569	0	11
7	8080204	0	14
19	240784	0	6
6	9406053	0	8
5	12378819	0	20
21	145335	0	11
5	1577362	0	1
4	830118	0	7
5	2736027	0	2
53	130170	0	1
4	6515246	0	1
9	5519161	0	1
1	15263533	0	4
38	155573	0	15
9	5945053	0	2
7	2403250	0	5
1	11522975	0	2
3	2151052	0	4
10	4156040	0	1
8	7758877	0	19
7	4286116	0	12
3	11077697	0	5
3	2048848	0	1
8	7861845	0	9
28	35200	0	10
5	12364192	0	7
4	11466463	0	18
9	3874828	0	3
10	1218444	0	9
8	4851741	1	6
6	6776670	0	22
7	1525550	0	20
8	8369580	0	3
7	12899759	0	7
1	7316458	0	15
5	7166006	0	5
9	3536282	0	22
2	3080193	0	6
5	6540128	0	2
2	4365896	0	18
6	3939909	0	17
26	37837	0	3
2	7590285	0	14
10	7530349	0	7
4	10663914	0	10
10	5202200	0	9
7	12856705	0	15
6	8063921	0	8
1	11148798	0	2
2	18094907	0	13
3	3808473	1	10
10	3203279	0	9
108	69271	0	3
4	1910020	0	20
3	10689503	0	19
4	5695125	0	6
10	2277626	0	13
6	67246	0	20
1	12610261	0	20
86	3882	0	1
44	113895	0	8
7	8344807	0	13
2	2145136	0	4
6	4199243	0	3
7	1643592	0	14
3	1581207	0	11
5	4263997	0	2
1	10971949	0	8
5	7990541	0	4
2	18249453	0	7
2	11747530	0	3
1	4000114	0	2
2	5921892	0	13
10	9499938	0	12
8	6012108	0	8
10	8508237	0	4
6	504057	0	1
8	557787	0	6
1	4975623	0	6
9	8466588	0	18
7	6552923	0	3
3	12099231	0	14
4	13176629	0	12
1	4178276	0	17
4	6847429	0	6
5	3445375	0	16
7	1248391	0	10
7	612151	0	16
1	13716860	0	3
12	136469	0	3
2	2563351	0	14
1	17708077	0	6
3	8442829	0	5
7	13642315	0	10
3	8556357	0	13
4	1327094	0	2
1	18321354	0	3
5	9293142	0	4
6	206468	0	7
6	2068273	0	1
3	202819	0	11
9	1332710	0	3
9	2266649	0	7
3	440467	2	5
6	4921204	0	19
3	1566932	0	1
2	185887	0	1
6	5909389	0	13
1	18760593	0	16
60	89133	0	6
8	9038518	0	12
7	5842856	0	17
3	9672387	0	12
7	10115757	0	9
7	13195492	0	10
5	10433090	0	3
7	4643578	0	10
5	7757833	0	17
1	3954178	0	8
7	4847153	0	19
10	3246784	0	3
2	18571258	0	19
4	5778572	0	7
1	18296932	0	8
2	3875880	0	1
2	8426584	14	14
2	5709544	0	16
2	5894459	0	9
1	10849444	0	17
3	1358569	0	8
8	10353704	0	20
1	2610854	0	20
8	350737	0	5
9	9607702	0	5
1	13447943	0	5
4	724871	0	10
2	13505506	0	14
6	9625739	1	8
3	10170426	0	12
2	17676210	0	6
6	4657298	0	3
6	2227278	0	1
10	3590589	0	7
6	9097483	0	10
9	9791623	0	15
2	14337600	0	4
8	7810967	0	12
6	524191	0	6
1	7804749	0	11
1	3494774	0	32
2	8405879	0	2
10	7992216	0	11
2	18247017	0	2
10	5182188	0	19
8	3285566	0	8
18	89839	0	17
10	1220056	0	7
8	3229099	0	6
1	459472	0	1
7	12329201	1	11
42	20194	0	16
3	6608087	0	1
4	5554685	0	3
4	9106456	0	8
6	1090968	1	7
4	4954284	0	7
7	488464	0	5
5	10547463	0	6
8	8750943	0	8
6	6068682	0	1
1	3456319	0	15
216	32440	0	1
5	12189285	0	1
6	6562514	0	13
4	7469571	0	13
8	954128	0	4
8	3493172	0	19
4	12733558	0	1
2	16937291	0	1
9	2025223	0	17
14	418699	1	20
5	9227348	0	3
11	801345	0	4
1	18707194	0	17
10	7475767	0	9
2	3914265	0	12
3	13068074	0	11
5	8014162	0	15
2	3801268	0	1
6	3257793	0	22
6	316906	0	8
5	6881090	0	6
1	12330075	0	9
6	5621794	0	4
1	178013	0	17
6	2348343	0	20
5	8497540	0	9
3	2319885	0	13
8	3509744	0	4
3	10151081	0	12
4	10872540	0	1
3	5724332	0	6
36	68318	0	5
3	1493509	0	3
1	17153791	0	14
9	5411573	0	8
1	5305381	0	1
3	3159087	0	9
1	944442	0	8
1	18877201	0	11
3	11244531	0	1
2	17142767	0	20
2	5254444	1	8
2	945187	0	10
33	72371	0	4
3	4080209	0	8
20	69243	0	4
4	12675025	0	2
3	712184	0	6
3	11167106	0	29
2	233494	0	18
1	6423522	0	11
6	3051497	1	10
8	5767158	0	11
2	10976758	0	16
5	11477793	0	2
8	6476766	0	5
2	15109341	0	4
23	86087	0	13
8	857554	0	7
10	42345	0	11
5	10634691	0	13
8	3650618	0	19
2	9690682	0	2
6	8516608	0	9
8	10123901	1	6
10	4027092	0	19
6	223592	0	4
3	666152	0	8
7	8247932	0	2
152	28469	0	1
4	1825948	0	7
6	2786728	0	12
5	1887421	0	4
3	12735300	0	3
9	743336	0	4
3	10894068	0	18
10	930070	0	2
9	4287089	0	10
2	2886475	0	11
8	10804747	0	16
4	2710181	0	8
5	11190522	0	12
1	5828252	0	15
11	1564446	0	6
9	9667288	0	21
10	9304665	0	11
8	5541570	3	8
3	4294217	0	2
9	2341719	1	30
8	6013342	0	28
8	9804445	0	2
1	18504089	0	1
5	2169724	0	1
1	12297430	0	2
4	6306200	0	16
2	13513283	0	27
147	51493	0	12
4	3408313	0	20
3	8665953	0	6
6	4208842	0	13
10	1670944	0	6
5	11875705	0	9
1	13966702	0	2
10	1169377	0	14
7	13570470	0	2
12	145492	0	4
1	13635404	1	17
6	6637586	0	16
4	1386762	0	7
9	8931218	0	2
9	504902	0	9
10	5057011	0	8
6	2381720	0	8
4	10542907	0	6
1	14267940	0	9
1	16052204	0	12
3	8275135	0	13
131	30690	0	8
10	1986522	0	15
10	2138428	0	2
1	8862577	0	5
5	779597	7	12
2	4296820	0	3
2	11908818	0	15
9	510029	13	13
4	5037648	0	9
3	1220169	0	12
1	9810436	0	8
7	13439141	0	15
4	11327979	0	8
7	11089999	0	4
5	10308912	0	2
10	4896867	0	2
7	5246206	0	1
5	9230902	0	10
7	10861095	0	6
2	16952538	0	1
1	12656113	0	2
2	1417082	0	2
2	3480002	0	7
10	4145870	0	13
2	2113963	0	2
3	8709360	0	8
10	6632962	0	4
10	9261906	0	7
2	17993059	0	6
4	12996436	0	2
3	1320208	0	20
7	13571642	0	14
7	6371788	0	2
5	6311823	0	12
2	1391528	0	8
8	3557196	1	5
4	2399144	1	16
7	5158871	0	9
2	8855735	0	1
9	718490	0	9
4	946639	0	8
4	12450377	0	6
5	3987825	0	10
1	14112291	0	8
2	11709829	1	17
2	8142218	0	5
25	88037	0	19
8	223522	0	5
10	726129	0	8
7	8198758	0	6
7	4464038	0	5
4	1296357	1	10
8	10693834	0	7
9	9513060	0	15
10	5030967	0	8
7	3005558	0	5
1	10279232	0	2
6	2617094	1	12
5	10929257	0	4
3	8357177	0	15
2	1715141	0	15
7	10941687	0	9
2	12928972	0	3
4	4213961	0	9
6	1230151	0	9
5	10527973	0	12
3	8674021	0	22
1	4847527	0	4
3	13284368	0	19
5	5587378	0	9
18	291182	0	3
3	5934017	0	12
10	5591662	0	17
3	3502402	0	1
1	3222816	0	6
6	3941589	0	22
8	9179596	0	18
2	2159348	0	1
8	6603527	0	2
2	2699010	0	8
5	10600560	0	8
4	8961464	0	1
5	11467604	0	9
10	7240779	0	7
6	6947339	0	8
5	6695607	0	13
6	7975079	0	5
2	5820303	1	10
1	1245423	0	8
1	13478447	0	17
50	118386	0	5
291	21219	0	10
1	2083803	0	13
6	10035693	0	1
7	11849551	0	6
3	1871318	0	17
10	9397835	0	16
10	691608	0	7
7	8700084	0	3
6	5252781	0	7
6	7238596	0	13
6	7068077	0	11
1	11463122	0	2
8	6972405	0	11
2	6180455	0	4
8	8187262	0	9
2	1195813	0	9
6	3875418	0	19
6	542885	0	2
3	12112705	0	23
2	8360804	0	11
9	1957320	0	4
2	8536152	0	19
3	9721954	0	19
1	13553130	0	9
7	7963464	0	6
7	13045326	0	6
26	63662	0	3
3	4608543	0	6
7	1708329	0	1
4	5301161	0	15
3	4361772	0	5
9	9234671	0	8
2	2702500	0	21
10	8911295	0	5
2	2845172	0	2
7	10520429	0	11
1	9045839	0	13
1	15529883	0	8
5	1897170	0	10
6	8533736	0	21
5	12375336	0	15
2	7959462	0	12
2	7956256	1	11
4	10387953	0	9
6	3711444	0	3
4	3856254	0	2
3	3225004	0	5
6	9240529	0	5
8	9469147	0	12
9	7204858	0	2
6	5132903	0	16
7	3031849	0	12
3	12592811	0	13
239	28858	0	9
1	15666300	0	6
1	16574362	0	19
9	7359882	0	19
1	7979900	0	5
1	1762415	0	7
8	4029572	0	2
7	12910022	0	5
7	3608452	0	8
6	167284	0	9
9	6210798	0	1
3	12718420	0	15
1	14496728	0	10
2	3584455	0	11
4	3292460	0	7
5	3654658	0	12
7	6301288	0	1
3	7042611	0	12
4	12692269	0	11
1	13291876	0	8
5	2535719	0	4
2	6619894	0	17
28	80219	0	3
6	7793136	0	7
111	48024	0	33
1	1435600	0	8
2	4468211	0	1
2	7988561	0	16
2	14367945	0	10
2	8082902	0	16
7	6803900	0	4
3	8544608	0	9
4	8430132	0	21
10	7416075	0	3
111	4131	0	14
9	9539909	0	6
1	17750664	0	8
4	2136806	0	7
6	9379891	0	6
2	18040115	0	3
5	6212228	0	13
8	7256624	0	1
8	1210771	0	10
2	18881810	0	24
3	9821811	0	2
5	9094460	0	4
7	9430464	0	7
17	12426	0	4
1	13007947	0	10
8	5593191	0	5
37	153352	0	8
5	1721022	1	7
4	12884939	0	2
85	47532	0	2
8	310781	0	18
7	12791066	0	14
5	9833465	0	18
10	7465601	0	21
10	6862101	0	6
8	5842452	1	18
73	29056	0	10
8	2253207	0	8
10	5401848	0	12
141	12520	0	11
7	6209002	0	4
3	12641324	0	6
8	288094	0	21
7	12212306	0	6
2	12488428	0	7
4	3908358	0	7
7	1445672	0	3
5	6161203	0	2
87	92015	0	27
9	2749919	0	13
6	6129931	0	8
9	1291279	0	7
10	1203106	0	1
31	109538	0	3
2	13141722	0	11
5	11468670	0	7
9	9173194	0	1
3	12953517	0	13
3	6525986	0	16
7	2039236	0	8
1	2243764	0	12
6	2937271	0	2
2	2336564	0	18
10	6350526	0	4
3	5110477	0	5
4	580611	0	4
2	9591148	0	15
1	9210180	0	2
4	10239009	0	2
13	469549	1	7
5	3061383	0	8
2	13175077	0	13
21	81735	0	9
3	4682886	10	12
8	7045316	0	14
7	11360420	0	17
1	5533749	0	2
1	1275627	0	5
2	9587499	0	16
1	14537897	0	17
3	1293680	1	20
4	11072873	0	10
9	5228397	0	7
4	233080	0	7
2	14835869	0	1
8	3705115	0	17
2	8471774	0	17
7	4388003	0	12
7	3362340	0	1
3	3126833	0	8
3	10740162	0	13
4	12246724	0	6
1	3605597	0	2
1	7209657	0	6
4	11467792	0	15
1	1599178	0	11
2	16827865	0	8
5	4915651	0	19
8	109659	0	6
8	4708407	0	2
7	10957784	0	7
7	2580985	0	8
7	4972508	0	8
9	9907427	0	15
7	11556934	5	5
5	9135919	0	7
9	9153325	0	13
4	186977	0	4
1	11798557	0	15
1	10579149	1	2
1	18583368	0	7
6	6087086	0	6
6	7042553	0	22
3	8878679	1	7
5	9677128	0	15
2	13394208	0	5
215	12008	0	7
7	449349	0	11
5	7741303	0	8
8	1253779	0	5
3	7882430	0	7
3	6533952	0	3
4	11936214	0	13
3	9434657	1	11
6	1342796	0	9
6	10111787	0	18
7	11355729	0	4
40	84976	0	8
7	7298765	0	4
7	11648790	0	8
12	387029	0	5
2	9544025	0	7
12	164229	0	1
4	786183	0	1
1	6352869	0	5
1	12165069	0	2
1	3699085	0	16
5	11759407	0	2
3	1591223	0	13
10	8521038	0	7
4	11219817	0	1
5	11025443	0	6
1	13204757	1	4
1	15212764	0	7
7	5801549	1	15
2	18767745	0	11
1	17030440	7	8
6	6646174	0	15
7	7195365	0	2
7	8720220	0	2
8	4880990	0	4
3	4277024	0	5
7	4242175	0	7
7	3157579	0	4
1	11196714	0	11
6	9580853	0	8
7	8412510	0	11
8	9443692	0	9
4	11699415	0	7
5	11950537	0	12
1	9605179	0	16
4	3368479	0	18
8	7446439	0	13
7	3339810	1	15
2	7356071	0	4
11	200622	0	3
10	8163695	0	13
9	9515935	0	13
4	5522229	0	10
3	8507178	0	6
4	11071496	0	8
8	9194851	0	4
9	9675328	0	3
3	9268509	1	52
10	5536294	0	8
3	5729987	0	4
1	9814476	0	7
232	14481	0	3
33	35135	0	22
7	11137960	0	5
3	3584874	0	6
1	15389082	0	8
7	5129255	0	10
1	16928927	1	17
8	4509797	0	11
7	8112275	0	11
2	11542389	0	4
3	7821016	0	13
10	1866603	0	13
13	499430	0	12
1	9876322	0	4
3	2880487	0	10
7	9008734	0	6
3	6752543	0	3
4	10347399	0	16
3	12847854	0	2
1	12566371	0	22
1	1470097	0	22
7	1972023	0	16
