chr	cpg	count_c	total_coverage
35	61470	0	5
2	8949812	0	18
3	10445352	0	9
3	767786	0	11
1	6388631	0	6
3	2124572	0	5
5	8644443	1	12
5	6389182	0	8
4	6461690	0	14
4	9894366	0	3
2	16850390	1	5
6	3580665	0	9
5	2753981	0	2
87	94736	0	45
1	15073741	0	15
2	99684	0	16
10	7069357	0	10
2	18021976	0	22
4	5527109	0	13
6	2705718	0	19
2	15210915	0	8
6	10184756	0	11
7	3198918	1	8
50	16427	0	4
5	6440719	0	45
7	3953764	0	8
3	507607	5	18
9	8562913	0	2
6	7236078	0	11
24	42995	0	6
3	3115343	0	6
6	5815632	0	5
9	3389834	0	7
93	15612	0	1
99	49754	0	1
86	20715	0	4
3	9790995	0	10
2	5899915	0	9
5	11356077	0	7
6	9572429	0	9
4	10481927	0	1
4	2084386	1	24
2	2876328	0	11
8	4556397	0	37
6	7278439	0	5
6	2097448	0	5
3	12812172	0	1
7	10247926	0	3
2	15590903	0	9
8	7441458	0	19
4	2721013	0	12
6	9365299	0	8
9	5984026	0	4
9	2014773	0	8
4	6524918	0	11
5	8495902	0	11
7	6881935	0	7
34	65687	0	4
9	2862503	0	7
9	3715138	0	13
1	17687626	0	13
3	2206585	0	17
3	12998995	0	14
3	868646	0	9
8	8403123	0	12
49	78475	0	10
1	4120762	0	19
9	6392160	0	9
5	4807762	0	1
1	7787892	0	3
3	4603222	1	9
10	6882314	0	19
1	9285871	0	8
8	590042	0	6
4	2053589	0	3
2	2953197	0	2
1	15837717	0	17
7	9452914	0	1
11	1940467	0	1
8	6307059	0	21
3	10979395	0	2
1	16421404	0	17
3	3035892	0	10
4	4612572	0	22
8	1220763	0	10
1	10043356	0	2
9	3671835	0	1
5	3386708	0	13
6	729461	0	10
2	17622927	1	17
5	6461229	0	7
3	12905242	1	19
10	594417	0	6
4	3193957	0	19
7	11678473	0	4
12	204736	0	2
5	3265854	0	65
4	10971933	0	16
3	12266012	0	12
1	12470681	0	7
1	3229178	0	22
10	119693	0	26
2	8511938	0	12
2	3029214	0	14
1	4081207	1	30
91	5246	0	8
6	4631370	0	14
8	5405182	0	16
2	17784191	0	9
27	72593	0	5
3	10828919	0	33
10	2181476	0	12
29	82621	0	6
1	2159731	0	15
1	16410548	0	15
25	181898	0	13
2	18554656	0	18
1	15585657	0	17
1	12274098	0	9
9	1757575	0	15
1	13834033	0	13
3	3798311	5	6
2	16954505	0	5
67	26433	0	1
7	426430	0	24
2	4512280	0	11
8	7181602	0	26
5	6102324	0	4
1	18043958	0	13
8	9659822	0	3
3	11806819	0	29
2	2529544	0	13
1	3204284	9	9
4	6233296	0	5
3	9239133	0	3
2	14819761	0	11
4	9499785	0	18
9	7366033	0	7
4	12261915	0	14
1	17418022	0	10
1	13479604	0	11
9	3314729	0	22
2	15623239	0	11
5	11323141	0	3
1	15668868	0	8
9	3768518	0	19
10	2453667	0	19
92	71848	0	10
10	1723577	0	10
5	10514854	0	2
1	2257416	0	7
1	11651379	0	9
5	10419048	0	6
2	15607457	0	6
5	3655852	0	20
9	8875064	0	1
21	92649	0	4
9	10058694	0	7
6	7116650	0	4
2	1268945	0	13
4	1558888	0	10
1	15008866	0	8
2	7866239	0	9
1	7857910	0	11
7	5633251	0	14
8	8906052	0	4
3	8566567	0	14
7	13356679	0	5
104	48539	0	5
49	67659	0	1
9	5580021	0	4
5	4936143	0	20
2	4110054	0	2
8	4170277	0	9
4	1124723	0	16
10	5305527	0	2
3	2820735	0	19
3	10417861	0	17
5	471920	0	1
2	13203472	0	10
104	62587	1	31
1	18997447	0	8
49	16825	0	11
10	6038642	0	22
8	1321026	0	2
10	8888394	0	11
8	5302845	0	1
7	8584744	0	3
3	1712157	0	2
1	18990612	0	20
18	279215	0	3
2	17641550	0	5
5	12098068	0	6
2	16575864	0	4
6	7320879	0	22
8	10526392	0	2
8	648331	0	1
7	4302326	1	19
5	7877887	0	7
5	28524	0	8
8	5241036	0	7
4	9705824	0	8
1	5611845	0	17
4	9748891	0	1
9	2209247	0	11
2	4465921	0	2
2	389955	1	5
9	6851684	0	2
10	2281456	0	12
6	3782353	0	12
2	7446474	1	12
7	11012250	0	5
3	3040952	0	20
7	1461507	0	8
5	9528370	0	6
1	14741260	0	2
1	4076810	0	12
9	3959709	0	10
5	566883	0	1
9	9915564	0	5
8	2771108	0	11
22	110412	0	5
1	18506267	0	2
4	7863206	0	13
2	16464604	0	11
1	7170630	0	8
15	236803	0	6
4	12383687	0	8
2	15679221	0	7
4	9311462	0	13
1	12383805	0	13
1	9638643	0	10
5	11240039	0	10
5	1604456	0	8
10	2016982	0	8
10	3868869	0	17
3	5100205	0	4
1	7630310	0	13
9	842428	0	12
7	3414415	0	9
2	8745779	0	10
40	72138	0	22
2	12248889	0	6
5	6771591	0	1
10	2168436	0	8
2	4870699	0	23
8	10087950	0	17
10	291247	0	18
7	2052232	0	8
2	8133086	0	4
1	16106516	0	17
1	1756528	0	15
7	5627891	0	20
8	9241296	0	21
2	12900280	0	4
6	9456654	0	18
10	6573265	0	1
5	3203819	0	13
81	89648	0	10
1	14577439	0	7
6	5761285	0	19
14	308309	0	3
1	539523	0	2
2	696520	0	3
26	45021	0	10
7	2288801	0	2
2	17745083	0	5
142	10620	0	29
17	236111	0	6
4	12894065	0	13
5	10757742	0	8
15	29870	0	3
4	270164	0	16
48	46578	0	7
3	455465	0	3
1	16976833	0	5
3	1731441	0	6
8	6256006	0	3
2	13919446	0	11
1	9719944	0	9
7	1502357	0	7
4	1381980	0	13
9	9477779	0	2
1	3198804	0	17
4	6146315	0	4
4	2369222	0	3
8	4037872	0	10
10	1512984	0	2
5	2016191	1	12
2	4760137	0	6
2	785398	0	6
6	8365227	0	7
3	4740194	0	6
8	3106231	0	11
6	2653905	0	9
8	2506864	0	2
8	2601262	0	15
7	12957436	0	14
2	1701822	0	26
5	11924550	0	6
7	2973358	0	12
5	8465967	0	10
1	10035291	0	6
10	3246339	0	23
2	16830017	0	18
2	16304704	0	7
2	1058777	0	8
3	7451432	0	7
7	5371717	0	19
11	920945	0	2
3	4671384	0	11
1	12173	0	1
4	6834849	0	8
1	12691477	0	10
2	4423954	0	11
8	745979	0	2
2	14259956	0	3
10	6862288	0	7
9	2687835	0	5
1	5627576	0	14
2	10991163	0	6
4	8223660	0	6
40	137583	0	15
6	5946113	0	19
1	10267235	0	20
1	8102545	0	9
37	97740	0	2
1	15583720	0	9
1	11417966	0	24
4	9925909	0	6
5	9855560	0	4
9	8302338	0	13
10	6621627	0	25
7	12644244	0	8
2	5557919	0	5
299	7360	16	2918
6	10102651	0	1
4	811230	0	7
7	13087405	0	13
1	7781609	0	11
5	355232	2	3
6	1065164	0	17
7	4045601	0	22
3	2874326	0	4
6	3197375	0	7
2	11653003	0	11
6	8353828	0	1
10	8775764	0	5
1	18289969	0	10
4	5567762	0	4
2	14225684	0	9
4	5953543	0	17
2	17328798	0	7
2	9743959	0	2
10	7668330	0	5
9	5822632	0	4
1	13157605	0	16
2	6634537	0	9
4	11688174	0	10
2	2918131	0	17
1	6347954	0	9
7	13429227	0	15
4	6521608	0	10
6	6103802	0	10
1	18971699	0	18
2	452038	0	4
1	6954480	0	21
6	2524818	0	7
4	2325540	0	7
46	56870	0	42
1	8070121	0	12
3	7840184	0	1
8	3239398	0	6
9	4247153	0	5
4	108710	0	2
8	786564	0	11
17	74669	0	8
8	2563297	0	26
3	5727765	1	19
3	5061694	0	4
1	3386723	0	16
5	7525322	0	1
67	89217	0	5
7	4054103	0	16
32	176981	0	3
8	11069652	0	15
3	2448115	0	3
7	3415052	0	12
3	2779866	0	7
6	7838382	0	2
6	8634386	0	7
71	90404	0	6
1	18190204	0	21
3	324082	0	4
5	8011588	0	13
3	5552204	0	10
5	12291783	1	5
1	9300944	0	2
10	1033945	0	17
1	1013175	0	16
8	9657373	0	13
9	2197755	0	1
8	199872	1	7
11	1312017	0	11
3	8914556	0	12
5	17086	0	13
23	248805	0	1
9	10033244	1	7
6	6934730	0	15
5	8021650	0	1
1	10800092	0	8
7	2143931	0	14
8	9349352	0	10
1	11501767	0	8
65	93452	0	2
4	2030575	0	15
9	3809161	0	11
7	940184	0	3
6	2870358	0	3
6	3042970	0	16
3	10516993	0	3
6	8407781	0	10
5	10163849	0	11
5	3952963	0	10
1	7503588	0	9
4	5717438	0	12
9	7876808	0	10
3	2273693	0	13
7	3645312	0	9
4	8563839	0	15
2	12075751	0	19
4	949444	0	27
9	5723071	0	10
8	5341225	0	5
1	12142858	0	2
9	7310273	0	6
8	4097979	0	9
3	3937927	0	4
10	8673219	0	15
9	221937	0	23
1	5809623	0	26
1	15284190	0	12
3	12766298	0	11
3	5896958	0	15
3	4679322	0	16
3	4897657	0	4
23	253978	0	14
8	10725030	0	2
8	885804	0	24
6	5967369	0	16
6	2274385	0	7
2	5933550	0	14
5	10579189	0	12
3	8385278	1	16
1	15707357	0	3
3	660033	0	1
3	5676073	0	7
92	60632	0	18
4	11664869	0	9
9	1198475	0	2
6	6755230	0	11
3	7798188	0	10
3	11501594	0	57
4	7326358	0	19
8	9658595	0	5
10	8628619	0	6
4	2063862	0	11
10	7178268	0	9
4	4547643	0	11
1	6828389	0	17
2	9075693	0	6
16	282066	0	2
5	6202246	0	14
12	108346	0	4
7	8080463	0	5
10	5648858	0	2
7	6677629	0	14
1	13404675	0	21
6	4016987	4	4
2	322384	0	5
10	8153583	0	14
8	10794962	0	24
2	705904	0	11
7	2475162	0	19
18	81732	0	13
2	1056720	0	8
97	5042	1	22
10	4584622	0	12
1	14108551	0	6
3	2598644	1	11
4	3621231	0	13
1	6810938	0	9
6	4521357	0	7
3	2615869	0	5
8	2496070	0	6
8	9276916	0	1
5	7006848	0	9
4	12685542	0	14
4	7862378	0	2
5	4956572	0	15
1	1554225	0	15
6	8035149	0	11
5	7264257	0	12
2	8956469	0	20
1	15025895	0	4
2	2705083	0	7
4	1432026	0	7
1	6099172	0	24
6	2763413	0	15
4	5885134	0	4
4	10350072	0	3
2	10375097	0	18
10	1234083	0	1
4	5734228	0	5
2	5609003	0	27
3	11031179	0	14
4	10937470	0	10
8	4666103	0	9
33	100506	0	1
1	10566326	0	1
7	12720908	0	14
6	6841277	0	4
1	14457765	0	3
11	1196028	0	2
9	6300170	0	8
3	1947682	0	9
10	6003043	0	2
2	6937811	0	8
6	8084251	0	1
10	2158717	0	11
4	10966573	0	17
4	11558835	0	26
1	9860668	0	1
8	5498522	0	4
9	8371208	0	1
1	3132498	0	6
4	1851227	0	10
4	2405621	0	10
6	1181302	0	14
5	12318958	0	27
7	12217753	0	17
3	491925	0	18
1	8172696	0	8
6	3838862	0	18
1	15445418	0	13
7	10730081	0	3
1	7861300	0	9
7	12945124	0	3
10	1865621	0	15
65	47887	0	4
4	5381273	0	2
10	6266106	0	16
3	7059950	0	11
1	18154028	0	8
4	3852346	1	89
1	10271783	0	8
3	3912691	0	14
1	17732860	1	9
2	17563861	0	15
5	2236568	0	14
9	7833159	0	10
6	8047777	0	9
6	8463487	0	6
273	14193	0	14
4	6577403	0	5
10	2837364	0	14
2	7469877	0	3
6	8368157	0	10
7	2409339	0	6
3	3323635	0	26
3	3460743	0	14
7	918241	0	10
5	8886368	0	16
2	14118323	0	3
9	5375258	0	1
4	2601810	0	15
3	2987919	0	8
2	13214235	0	25
5	12186575	0	5
1	17497833	0	3
4	6722601	0	1
8	2564672	0	21
6	5823233	0	10
20	123433	0	28
2	14175314	0	17
6	2704156	0	10
7	11241585	0	14
1	3079371	0	11
4	1639542	0	5
4	308984	0	11
2	7977882	0	11
3	11003492	0	22
2	13209666	0	2
3	10457462	0	11
2	175776	1	18
5	6897298	0	27
8	5923975	0	12
2	6477245	0	11
9	8831076	0	10
6	9373712	0	15
1	16026097	0	1
94	45322	0	2
10	6772110	0	2
6	522801	0	6
3	5910954	0	2
7	6836347	0	11
1	7419721	0	1
9	3182516	0	4
7	7950565	0	14
4	11914768	0	2
5	8905896	0	4
2	14432570	9	9
9	3869722	0	15
1	14812983	0	18
7	5253974	0	5
2	11560135	0	6
7	5497796	0	10
10	4893659	0	16
4	3606333	0	3
4	6498840	0	2
2	18867432	0	2
6	3056325	0	9
5	7557083	0	2
1	1144425	0	15
7	13508810	0	5
6	6447987	0	32
1	14631725	0	7
8	9116469	0	21
144	19574	0	2
4	6850391	0	6
7	2116435	0	17
2	18677026	0	8
3	11060238	1	28
1	12127923	0	4
8	4819001	0	10
9	8859014	0	14
1	1124090	0	19
14	111280	0	11
9	3063974	0	10
3	8442784	0	5
5	3019574	0	7
1	6136673	0	4
5	9009263	0	4
4	11571958	0	10
7	228886	0	23
9	2120258	0	5
1	1338530	0	11
7	4126296	0	14
1	12693687	0	15
9	9690007	0	7
3	4461774	0	12
10	1358009	0	6
4	10735317	0	2
2	5425657	0	9
1	6928791	0	12
6	2022608	1	29
2	12218853	0	9
8	1988706	0	17
10	3335684	0	16
4	3844174	0	28
5	542427	0	2
53	78497	0	15
2	16885065	0	15
2	14984482	0	9
1	11485216	0	9
4	923161	0	7
6	9082413	0	17
1	18002412	0	11
7	11752795	0	2
1	3874636	0	24
46	42392	0	3
4	12497825	0	16
5	4923005	0	6
9	5137997	0	5
25	144675	0	17
1	14008841	0	14
11	1350182	0	15
7	5310375	0	14
14	57537	0	1
1	8023377	0	6
2	612250	0	14
7	12397954	0	24
5	9673747	0	17
10	3990057	0	11
4	11885833	1	2
35	21959	0	3
7	12388725	0	3
8	5148226	0	9
4	2195121	14	19
7	842321	0	12
30	30259	0	16
5	10981115	0	2
1	17943372	0	11
2	8889798	0	8
6	2692562	0	5
1	689367	1	6
6	2820190	0	9
2	12330717	0	11
4	4395420	0	5
2	15400330	0	14
2	663672	0	25
4	11133465	0	4
1	12378468	0	18
4	5781961	0	6
7	9015086	0	7
8	6761259	0	13
3	8742738	0	8
5	5093386	0	10
1	2429915	0	10
2	5588653	0	16
4	1639290	0	23
2	12715214	0	5
3	11162650	0	8
5	9782398	0	1
6	2790997	0	11
4	1125913	0	9
5	10142445	0	14
3	8095238	0	12
7	9737122	0	6
38	64845	0	16
3	8279471	0	8
5	9222033	0	19
6	7340912	0	13
3	4595668	0	12
10	9399157	1	20
7	4882669	0	1
8	10631961	0	4
1	1359465	0	17
7	10531559	0	19
14	348793	0	1
7	11869769	1	14
6	9434341	0	7
4	3260148	0	16
7	11523767	0	8
5	3394493	0	4
7	13293786	0	21
4	4324008	0	4
10	2975430	0	1
2	7848586	0	17
8	587617	0	16
4	4301077	0	2
9	3509619	0	9
3	5008519	0	1
5	5743690	0	3
194	5387	0	3
20	259228	0	6
2	11469874	0	1
2	5211419	0	4
8	4172880	0	12
3	8467929	0	6
2	403743	0	7
4	10215420	0	9
2	18358284	0	8
3	1376906	0	11
8	1394287	0	17
8	282854	0	11
4	11136912	0	1
9	991407	0	3
1	15185812	0	5
2	16260950	0	4
2	16430003	0	9
7	836963	0	6
2	7508669	1	16
9	488461	0	10
5	9343358	1	4
7	3672221	0	2
9	5056856	0	2
7	11333712	0	6
1	16757897	0	1
9	1155590	0	12
20	186823	0	7
9	6422155	0	10
4	11985309	0	5
2	11570523	0	24
1	5843147	0	11
105	21531	0	6
9	1866636	0	16
7	3698289	0	12
1	1676831	0	1
3	1600948	0	4
1	18629398	0	15
85	87215	0	30
9	9236234	0	13
7	267125	0	15
3	2903201	0	9
7	3632895	0	17
5	11896110	0	5
5	3558349	0	1
4	11184862	0	6
8	1163815	0	3
7	5504306	1	17
3	446134	0	7
7	1375065	0	10
1	18163301	0	13
2	12504885	0	9
7	4392707	1	20
2	10941648	0	5
4	3833435	0	1
3	765877	0	15
10	463248	0	3
2	1863108	0	5
5	8206556	0	13
10	8167759	0	7
1	17447700	0	8
9	9058631	0	7
8	2517851	0	3
8	2526752	0	6
4	6028898	0	10
1	9955079	0	6
6	7792786	0	2
7	7290920	0	2
7	3482435	0	14
5	185655	0	14
2	16940847	0	9
4	11876225	0	21
2	13558814	0	20
3	2099564	0	16
6	1960464	0	16
4	1478515	0	5
8	1403104	0	17
5	1021951	0	34
19	176765	0	4
8	726097	0	14
6	8921070	0	5
7	111942	0	10
1	4548458	0	8
266	15987	0	5
8	6652998	0	13
8	8852060	0	20
6	1774251	0	12
3	9223488	0	9
7	1292589	0	3
6	10366335	0	5
7	8265211	0	21
7	11032587	0	22
24	199324	0	18
2	7263179	0	6
9	9122096	0	23
6	3077185	0	23
5	5151492	0	12
1	1380536	0	6
2	10979982	0	15
4	9349899	0	5
5	11686383	0	11
3	12548532	0	17
3	11931337	0	9
5	4185388	0	13
5	6052840	0	3
10	9372918	0	12
7	8568579	0	4
10	4707759	0	18
8	4596406	0	1
10	8776227	0	27
6	4707454	0	9
62	81189	0	5
6	6506563	0	3
2	12850136	1	12
7	7809708	0	18
5	11688710	0	5
1	3831400	0	2
17	76898	0	6
4	4487766	0	12
2	3086637	0	13
8	7384433	0	5
15	443344	0	10
5	1146476	0	9
2	5191132	1	24
8	1537737	0	9
6	4153150	0	25
7	6478960	0	12
6	1738357	0	6
2	6963010	0	1
5	8141189	0	7
2	4037641	0	1
10	7789306	1	16
88	39882	0	3
1	11742656	0	6
7	7750747	0	13
12	385876	1	18
3	5327439	0	18
6	7388018	0	9
18	296452	0	8
3	9575815	0	13
9	8875547	0	1
3	6636343	0	14
7	13560677	0	9
5	4490283	0	8
6	9462519	3	3
7	554574	0	14
10	6224712	0	12
4	8739255	0	1
6	1531071	0	1
5	3991128	0	16
5	3427181	0	7
8	443670	0	6
10	3187160	0	15
4	8446244	0	4
7	376719	0	13
2	413403	0	1
3	9949407	1	9
3	5549484	0	15
7	6850915	0	8
2	18519877	0	6
45	25615	0	2
2	1782731	0	6
9	4415163	0	17
1	252439	0	1
206	25625	0	31
7	5915657	0	2
1	2463048	0	4
2	2631072	0	4
27	39955	0	22
7	11749149	0	13
1	14780600	0	14
5	8715673	0	17
3	4567311	1	21
8	10228852	0	14
6	11090	0	1
2	1905965	0	10
9	3192360	1	18
9	8041548	0	6
7	4340186	0	19
2	2117113	0	4
2	12290791	0	6
5	11144579	0	2
5	855384	0	8
6	1947237	0	9
4	3290305	0	14
6	4797777	0	15
2	6111679	0	1
1	1369140	0	10
2	11904320	0	8
6	1869426	0	3
7	1325734	0	8
9	8889556	0	11
4	3427511	0	16
154	53769	0	8
3	1963284	0	5
5	1748933	0	9
6	1966028	0	10
7	7634468	0	7
2	16131873	0	7
6	4592083	0	3
1	1141069	0	7
2	18169375	0	3
8	6717851	0	5
6	913607	0	11
2	12729516	0	5
104	71440	0	6
6	4917371	0	6
4	3097808	0	11
1	1008779	0	16
4	6427156	0	10
8	4517619	0	8
7	1913030	0	23
1	9182543	0	1
1	7166140	0	1
2	1665345	0	5
2	663776	0	23
1	13089279	0	8
3	489240	0	18
6	8683675	0	4
146	26064	0	2
2	16700012	0	6
10	6846812	0	12
1	6940891	0	8
4	3413303	0	5
1	17866318	0	10
23	97468	0	1
7	10565508	0	24
3	1693887	0	2
91	86608	0	5
5	8758081	0	13
7	1991824	0	6
2	6111602	0	1
2	4426884	0	6
7	5311813	0	25
5	12344680	0	6
3	8973142	0	1
6	5610301	0	40
10	4635459	0	16
7	4614995	0	12
9	2767339	0	12
8	5480341	0	5
12	205536	0	2
5	10024062	1	9
8	6654662	0	7
2	3044795	0	4
1	17708522	0	6
4	41251	1	21
8	4234330	0	23
10	8198754	0	8
4	1267754	0	13
10	2978628	0	7
3	9590182	0	17
8	1697671	0	12
1	16512335	0	32
6	3483292	0	7
2	17440950	0	21
2	15039601	0	14
4	10131708	0	9
2	5717887	0	12
7	9672999	0	9
7	11146009	0	8
2	9108811	0	4
2	5255828	0	6
8	9072335	0	14
3	10443125	0	5
7	6461259	0	1
1	13503681	0	7
9	7127743	0	4
7	7733549	0	31
10	8319532	0	2
5	6753969	0	8
8	4534799	0	5
9	3040499	0	15
9	7015646	0	1
7	6012215	0	47
1	18694692	0	9
1	5673215	0	14
4	11540454	0	16
2	18150040	0	16
9	3845305	0	6
6	8251751	0	4
2	17384478	0	5
2	17771606	0	9
4	11888525	0	20
3	3146633	0	11
1	13995649	0	2
2	2334793	0	14
81	98625	0	4
34	175193	0	2
1	3695014	0	4
3	990989	0	5
4	2055428	0	7
1	6006528	0	17
1	4474288	0	6
10	8119808	0	26
3	6473898	0	10
3	8156554	0	2
5	349597	0	1
3	6813897	0	28
7	660784	0	13
2	8891290	1	36
3	12817649	0	8
7	916335	0	12
1	14415130	0	11
2	8128221	0	10
6	4346650	0	6
2	2271768	0	22
3	8227897	0	12
1	15722031	0	12
2	13099509	0	26
3	1568422	0	2
4	11801002	0	11
8	2599783	0	21
9	3380017	0	14
2	15652283	0	7
6	3966622	1	9
10	5119030	1	10
3	8059838	0	3
2	11240836	0	7
5	1136432	0	10
7	8735023	0	1
5	11594994	0	8
8	136305	0	16
11	1284882	0	1
1	7176821	0	5
4	6853152	0	3
7	1181272	0	3
3	3273553	0	10
7	11293778	0	2
2	17498804	0	5
3	8659677	0	13
1	1243010	0	6
3	1097954	0	2
7	1791070	0	22
9	3960971	0	1
4	9670100	0	2
5	1961827	0	7
7	1982041	0	12
7	12821927	0	1
3	5358736	0	14
1	867030	0	11
107	65167	0	1
7	867718	0	18
13	349977	0	3
5	8876405	0	15
5	6711262	0	9
7	2879106	0	4
7	6502462	0	8
8	464665	0	13
5	9847576	0	18
29	216919	0	9
2	13503710	0	15
7	12478115	0	7
8	1504488	0	2
6	6514211	0	7
3	4083921	0	7
1	12799023	0	10
6	3248259	0	20
7	6277242	0	21
2	13032986	0	3
1	14320186	0	13
4	9413873	0	11
9	892232	0	6
1	16217046	0	6
4	8154357	0	6
5	5748739	0	11
10	1296221	0	6
6	72453	0	17
1	9210043	0	7
7	293431	0	12
2	13847672	0	5
2	8208531	1	12
7	9135658	0	2
8	8418205	0	19
3	10955064	0	21
1	12052213	0	22
5	165988	0	4
7	9739430	0	13
8	4966621	0	4
10	6835213	0	7
81	45729	0	2
3	1954682	0	12
1	13878069	0	12
2	5229457	0	6
18	143684	0	17
2	7931212	0	10
1	2243565	0	15
25	152396	0	6
8	8024528	0	15
8	1828538	0	5
157	18287	0	11
5	2491666	0	16
7	11242897	0	18
1	18004219	0	8
7	7262730	0	2
8	2623190	0	11
3	13453485	0	22
8	4232713	0	8
3	10898168	0	16
4	11485666	0	4
7	10995178	0	7
3	5104882	0	2
8	9514573	0	13
2	17366089	0	17
7	9910992	0	1
5	10703589	0	1
9	9669187	1	14
14	35823	0	4
3	450022	0	7
6	671632	0	11
3	1629073	0	3
9	2036598	0	4
7	4680360	0	19
58	26188	0	21
5	11369878	0	5
55	19920	0	1
7	8976765	0	5
2	18761777	1	7
1	397086	0	8
8	701532	0	7
6	2589171	0	3
7	5226310	0	10
3	8438171	0	3
6	7469997	0	19
2	17585709	0	10
1	13886436	0	6
2	12055794	0	16
10	3260015	0	2
8	3107063	0	7
3	10921389	0	24
6	2214292	0	3
7	9159312	0	9
1	18332984	0	8
8	6401928	0	14
7	7409867	0	11
3	5211144	0	13
2	14272023	0	27
5	6819969	0	9
3	7567921	0	4
3	7643043	0	18
9	7261873	0	1
98	77488	0	5
8	2985252	7	10
6	10235090	0	11
6	10172862	0	3
10	1772653	0	5
3	8417278	0	7
9	5832744	0	20
2	18291771	0	14
44	151178	0	4
6	3580268	0	23
4	5769911	0	5
4	10153982	0	1
10	8548381	0	8
69	17184	0	1
4	10711208	0	12
8	8287050	0	11
2	6531890	0	15
151	9011	0	1
20	24831	0	7
5	1476369	0	8
8	863577	0	7
3	1490065	0	13
8	8283615	0	16
1	16155969	0	3
2	12407776	0	9
17	295083	0	7
8	855969	0	10
6	2333210	0	19
195	11838	0	4
10	5123645	0	17
9	7727039	0	6
2	11725289	0	10
2	770091	0	8
78	97982	0	2
6	5783673	0	12
8	6028628	0	1
104	51006	0	3
1	10589837	0	12
6	4363409	0	14
2	18341446	0	4
9	8526068	0	9
2	748954	0	21
2	8462225	0	14
10	2308771	0	10
6	6988037	0	5
1	552728	0	9
9	3638377	0	2
13	420647	0	1
6	6860285	0	17
9	9227476	0	2
1	18073695	0	14
9	6322382	0	5
10	6095248	0	11
10	1879392	0	14
3	948338	0	5
1	4388405	0	19
1	7730306	0	10
7	10580988	0	6
2	15329575	0	13
6	3774907	0	17
8	3682915	0	6
4	7591071	0	7
4	1780372	0	5
3	6820231	0	28
2	13798454	0	9
2	12712065	0	3
8	8466848	0	9
7	3785387	0	10
4	12470478	0	4
6	6401852	0	9
1	2653569	0	1
3	10907849	1	29
2	712268	0	14
3	2141953	0	14
6	3046362	0	1
2	4806589	0	2
59	47113	0	17
7	12754776	0	9
71	47333	0	17
1	4794727	0	11
6	4661533	0	15
2	6448997	0	1
3	4926817	0	19
30	67650	0	11
3	2628	0	1
8	1056444	0	8
1	3726589	0	8
5	9375539	0	7
9	2102437	0	8
8	2226241	0	2
10	594954	0	17
2	6467105	0	8
3	5238120	0	8
6	6322280	0	5
8	2685388	0	10
7	11397480	0	11
5	553247	0	1
6	3897491	0	18
7	3170064	0	3
2	2708992	0	33
7	7772463	0	4
9	128981	0	15
20	141874	0	18
4	87263	0	11
7	13250848	0	3
6	10080940	0	4
32	177310	0	4
8	7267492	0	18
5	5659022	0	6
7	11081499	0	8
9	3660448	0	14
1	17677790	0	12
3	13053365	0	15
9	4867488	0	18
8	1573878	0	9
3	6539274	0	8
2	15297923	0	3
7	12921287	0	28
4	12546108	0	27
2	18678783	0	9
7	1353879	0	18
8	7082934	0	2
2	15593341	0	5
2	18894922	0	16
1	17508793	0	7
7	13307013	0	27
1	10639788	0	1
2	2716644	0	5
2	817647	0	19
3	1430115	0	1
13	503993	0	4
1	17373034	0	6
6	1971521	0	12
5	697124	0	5
43	100696	0	1
9	2855420	0	25
1	11111357	0	4
10	1821025	0	3
4	3398180	0	10
5	9782009	0	1
7	11960407	0	6
2	3041002	0	6
3	1109052	0	3
8	5117224	0	11
9	3409163	0	7
2	16854437	0	16
4	957810	0	3
2	15358506	0	8
7	2264882	0	1
5	11113154	0	3
9	427330	0	6
10	7472346	0	6
3	12363318	0	12
4	9020954	0	5
2	18026089	0	7
1	11360935	0	20
6	7170746	0	4
5	2166900	0	7
3	9791088	0	14
3	13688370	0	8
3	1438487	0	9
3	6658059	0	6
7	13624594	0	20
5	11780382	0	13
7	8024145	0	5
10	1740351	1	1
7	6435246	0	3
5	11895700	1	7
2	6255236	0	8
2	12855706	1	10
10	1378132	0	16
8	2977646	0	9
18	140775	0	16
4	4966701	0	1
40	94184	0	2
6	7198510	0	20
9	1462732	0	6
3	9086469	0	5
3	1704958	0	14
4	10963202	0	19
2	4560482	0	8
6	8135765	0	10
1	9711623	0	2
6	9159889	0	7
6	491408	0	11
1	8977804	0	7
3	13006452	0	19
7	8271574	0	17
7	11033222	0	19
6	3714981	0	3
9	800378	0	9
8	9372891	0	9
9	4004748	0	5
50	8893	0	3
31	81820	0	10
2	17565698	0	9
1	16702312	0	33
5	9902095	0	15
8	6172120	0	18
10	2285054	0	9
3	7687794	0	5
1	12589164	0	3
7	10068432	0	10
1	2131178	0	3
3	12389718	0	19
3	13044474	1	8
5	4032556	0	2
4	658003	0	20
8	610516	0	20
2	17096730	0	6
7	1083682	0	4
43	79871	0	9
15	373377	0	17
4	2744441	0	8
3	1310778	0	8
6	591201	0	1
16	281830	0	8
5	8012397	0	21
1	7985851	0	16
8	10243196	0	1
3	12465763	0	3
1	7768924	0	12
6	10009942	0	18
8	2749171	0	14
3	8485158	0	16
6	3520488	0	3
4	1489300	0	16
6	8663639	0	9
7	12921635	0	14
4	4081685	1	5
6	6733145	0	6
2	3875185	0	18
3	11519656	0	20
5	11493149	0	5
3	4752409	0	8
8	8834466	0	6
265	27518	0	17
